company_name,company_key,domain,company_careers_url,detected_ats,discovery_status,source_count,validated_source_count,polled_source_count,connectors,source_types,jobs_created_total,jobs_accepted_total,retained_live_total,last_successful_poll_at,from_csv_seed,sample_source_urls,regionPriority,priorityTier,research_notes,candidate_origin_files,dedupe_basis,normalizedCompanyKey,normalizedCareersUrl,decision
Noom,noom,noom.com,https://www.noom.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.noom.com/careers,North America,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,noom,https://noom.com/careers,duplicate_existing_seed_csv
Paige,paige,paige.ai,https://paige.ai/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://paige.ai/careers,North America,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,paige,https://paige.ai/careers,duplicate_existing_seed_csv
Paradox,paradox,paradox.ai,https://www.paradox.ai/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.paradox.ai/careers,North America,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,paradox,https://paradox.ai/careers,duplicate_existing_seed_csv
Patch,patch,patch.io,https://www.patch.io/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.patch.io/careers,North America,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,patch,https://patch.io/careers,duplicate_existing_seed_csv
Persefoni,persefoni,persefoni.com,https://www.persefoni.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.persefoni.com/careers,North America,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,persefoni,https://persefoni.com/careers,duplicate_existing_seed_csv
Phenom,phenom,phenom.com,https://www.phenom.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.phenom.com/careers,North America,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,phenom,https://phenom.com/careers,duplicate_existing_seed_csv
Planful,planful,planful.com,https://planful.com/careers/,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://planful.com/careers/,North America,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,planful,https://planful.com/careers,duplicate_existing_seed_csv
Policygenius,policygenius,policygenius.com,https://www.policygenius.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.policygenius.com/careers,North America,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,policygenius,https://policygenius.com/careers,duplicate_existing_seed_csv
Public.com,publiccom,public.com,https://public.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://public.com/careers,North America,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,publiccom,https://public.com/careers,duplicate_existing_seed_csv
Route,route,route.com,https://route.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://route.com/careers,North America,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,route,https://route.com/careers,duplicate_existing_seed_csv
RunPod,runpod,runpod.io,https://www.runpod.io/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.runpod.io/careers,North America,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,runpod,https://runpod.io/careers,duplicate_existing_seed_csv
Secureframe,secureframe,secureframe.com,https://secureframe.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://secureframe.com/careers,North America,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,secureframe,https://secureframe.com/careers,duplicate_existing_seed_csv
ShipBob,shipbob,shipbob.com,https://www.shipbob.com/careers/,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.shipbob.com/careers/,North America,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,shipbob,https://shipbob.com/careers,duplicate_existing_seed_csv
ShipMonk,shipmonk,shipmonk.com,https://www.shipmonk.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.shipmonk.com/careers,North America,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,shipmonk,https://shipmonk.com/careers,duplicate_existing_seed_csv
SPAN,span,span.io,https://www.span.io/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.span.io/careers,North America,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,span,https://span.io/careers,duplicate_existing_seed_csv
Stord,stord,stord.com,https://www.stord.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.stord.com/careers,North America,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,stord,https://stord.com/careers,duplicate_existing_seed_csv
Superhuman,superhuman,superhuman.com,https://superhuman.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://superhuman.com/careers,North America,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,superhuman,https://superhuman.com/careers,duplicate_existing_seed_csv
Synthego,synthego,synthego.com,https://www.synthego.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.synthego.com/careers,North America,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,synthego,https://synthego.com/careers,duplicate_existing_seed_csv
TAE Technologies,taetechnologies,tae.com,https://tae.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://tae.com/careers,North America,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,taetechnologies,https://tae.com/careers,duplicate_existing_seed_csv
Thrive Market,thrivemarket,thrivemarket.com,https://thrivemarket.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://thrivemarket.com/careers,North America,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,thrivemarket,https://thrivemarket.com/careers,duplicate_existing_seed_csv
Turo,turo,turo.com,https://turo.com/us/en/jobs,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://turo.com/us/en/jobs,North America,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,turo,https://turo.com/us/en/jobs,duplicate_existing_seed_csv
Upgrade,upgrade,upgrade.com,https://www.upgrade.com/careers/,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.upgrade.com/careers/,North America,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,upgrade,https://upgrade.com/careers,duplicate_existing_seed_csv
Varo Bank,varobank,varomoney.com,https://www.varomoney.com/careers/,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.varomoney.com/careers/,North America,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,varobank,https://varomoney.com/careers,duplicate_existing_seed_csv
Veho,veho,shipveho.com,https://shipveho.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://shipveho.com/careers,North America,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,veho,https://shipveho.com/careers,duplicate_existing_seed_csv
Viz.ai,vizai,viz.ai,https://www.viz.ai/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.viz.ai/careers,North America,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,vizai,https://viz.ai/careers,duplicate_existing_seed_csv
Zap Energy,zapenergy,zapenergy.com,https://www.zapenergy.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.zapenergy.com/careers,North America,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,zapenergy,https://zapenergy.com/careers,duplicate_existing_seed_csv
Acast,acast,acast.com,https://www.acast.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.acast.com/careers,Europe,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,acast,https://acast.com/careers,duplicate_existing_seed_csv
Ankorstore,ankorstore,ankorstore.com,https://www.ankorstore.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.ankorstore.com/careers,Europe,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,ankorstore,https://ankorstore.com/careers,duplicate_existing_seed_csv
Atom Bank,atombank,atombank.co.uk,https://www.atombank.co.uk/careers/,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.atombank.co.uk/careers/,Europe,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,atombank,https://atombank.co.uk/careers,duplicate_existing_seed_csv
