rank,companyName,careersUrl,regionPriority,priorityTier,whyImportant,notes,ats_vendor
1637,Citrine Informatics,https://citrine.io/careers,Redwood City,3,Validated broad company careers expansion,location=Redwood City; employees=11-50; raised=-; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1639,Clari,https://www.clari.com/careers,-,3,Validated broad company careers expansion,"location=-; employees=1-10; raised=$32,000,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
1640,Clean Harbors,https://careers.cleanharbors.com,North America,3,Validated broad company careers expansion,industry=Waste Management; sector=Business Services; rank=691; category=Business Services; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1641,ClearHealthCosts,https://clearhealthcosts.com/careers,North America,3,Validated broad company careers expansion,category=Healthcare; type=Public; city=New York City; state=NY; category=Healthcare; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1642,Cleveland-Cliffs,https://careers.clevelandcliffs.com,North America,3,Validated broad company careers expansion,rank=171; employees=26000; category=Large Employers; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1644,Clorox,https://thecloroxcompany.com/careers,North America,3,Validated broad company careers expansion,industry=Household and Personal Products; sector=Household Products; rank=469; category=Household Products; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1645,Cloud4Wi,https://cloud4wi.ai/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1646,CloudFabrix,https://www.cloudfabrix.com/careers,North America,3,Validated broad company careers expansion,city=Pleasanton; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1647,Clover Network,https://careers.fiserv.com/us/en,North America,3,Validated broad company careers expansion,city=Sunnyvale; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1648,CNO Financial Group,https://careers.cnoinc.com,North America,3,Validated broad company careers expansion,"industry=Insurance: Life, Health (stock); sector=Financials; rank=608; category=Financials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
1649,Codecademy,https://www.codecademy.com/about/careers,North America,3,Validated broad company careers expansion,city=New York; state=NY; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1650,Coderpad,https://coderpad.io/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1651,CodeSignal,https://codesignal.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1652,Codexis,https://www.codexis.com/careers,North America,3,Validated broad company careers expansion,city=Redwood City; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1653,Coffee Meets Bagel,https://www.coffeemeetsbagel.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1654,Collective IP,https://www.wellspring.com/job-opportunities,North America,3,Validated broad company careers expansion,"category=Data/Technology,; type=Private; city=Denver; state=CO; category=Data/Technology,; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
1655,College Board,https://careers.collegeboard.org/?excmpid=vt-00017,North America,3,Validated broad company careers expansion,category=Education; type=Nonprofit; city=New York; state=NY; category=Education; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1657,Columbia Sportswear,https://www.columbia.com/careers,North America,3,Validated broad company careers expansion,industry=Apparel; sector=Apparel; rank=982; category=Apparel; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1659,Commercial Metals,https://www.cmc.com/en-us/landing-pages/cmc-careers,North America,3,Validated broad company careers expansion,industry=Metals; sector=Materials; rank=388; category=Materials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1660,CommScope Holding,https://jobs.commscope.com:443,North America,3,Validated broad company careers expansion,industry=Network and Other Communications Equipment; sector=Technology; rank=640; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1661,Compendia Bioscience Life Technologies,https://jobs.thermofisher.com/global/en,North America,3,Validated broad company careers expansion,category=Scientific Research; type=Public; city=Ann Arbor; state=MI; category=Scientific Research; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1662,Compliance and Risks,https://www.complianceandrisks.com/careers,North America,3,Validated broad company careers expansion,category=Business & Legal Services; type=Private; city=Oregon House; state=CA; category=Business & Legal Services; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1663,Computer Packages Inc,https://www.computerpackages.com/careers,North America,3,Validated broad company careers expansion,category=Data/Technology; type=Private; city=Rockville; state=MD; category=Data/Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
