company_name,company_domain,careers_url,ats_platform,ats_tenant_or_slug,job_board_url,country_or_region_focus,industry,evidence_url,reason_accepted
Vaniam Group,vaniamgroup.com,https://jobs.jobvite.com/vaniamgroup,Jobvite,vaniamgroup,https://jobs.jobvite.com/vaniamgroup,US,Healthcare communications,https://jobs.jobvite.com/vaniamgroup,Jobvite career board lists active openings with stable job-specific apply pages
Vision Group Canada,visiongroupcanada.ca,https://jobs.jobvite.com/visiongroup/jobs,Jobvite,visiongroup,https://jobs.jobvite.com/visiongroup/jobs,Canada,Eye care healthcare,https://jobs.jobvite.com/visiongroup/jobs,Jobvite board lists active openings with stable job-specific pages
WorldFirst,worldfirst.com,https://jobs.jobvite.com/worldfirst/jobs,Jobvite,worldfirst,https://jobs.jobvite.com/worldfirst/jobs,Europe/Global,Payments technology,https://jobs.jobvite.com/worldfirst/jobs,Jobvite board exposes requisition listings with stable job-specific pages
ZoomCare,zoomcare.com,https://jobs.jobvite.com/zoomcare/jobs,Jobvite,zoomcare,https://jobs.jobvite.com/zoomcare/jobs,US,Healthcare,https://jobs.jobvite.com/zoomcare/jobs,Jobvite career board lists active openings with stable job-specific apply pages
Alpine Club of Canada,alpineclubofcanada.ca,https://ats.rippling.com/alpineclubofcanada/jobs,Rippling,alpineclubofcanada,https://ats.rippling.com/alpineclubofcanada/jobs,Canada,Outdoor nonprofit,https://ats.rippling.com/alpineclubofcanada/jobs/396d00e4-12d2-4a85-adcb-cf63e555a299,Rippling ATS board exposes job-specific detail and apply pages
Athennian,athennian.com,https://ats.rippling.com/athennian/jobs,Rippling,athennian,https://ats.rippling.com/athennian/jobs,Canada/US,Legal technology,https://ats.rippling.com/athennian/jobs/b096898e-5912-4cd7-b16d-37d47e280be8,Rippling ATS board exposes job-specific detail and apply pages
Blackrock Neurotech,blackrockneurotech.com,https://ats.rippling.com/blackrockneurotech/jobs,Rippling,blackrockneurotech,https://ats.rippling.com/blackrockneurotech/jobs,US,Neurotechnology,https://ats.rippling.com/blackrockneurotech/jobs,Rippling ATS board exposes job-specific detail and apply pages
Boosted,boosted.ai,https://ats.rippling.com/boosted/jobs,Rippling,boosted,https://ats.rippling.com/boosted/jobs,Canada,AI consulting,https://ats.rippling.com/boosted/jobs/52315d89-b314-4105-8791-5726a9ab3370,Rippling ATS board exposes job-specific detail and apply pages
ClearEstate,clearestate.com,https://ats.rippling.com/clearestate/jobs,Rippling,clearestate,https://ats.rippling.com/clearestate/jobs,Canada,Estate settlement technology,https://ats.rippling.com/clearestate/jobs,Rippling ATS board exposes job-specific detail and apply pages
e.Republic,erepublic.com,https://ats.rippling.com/erepublic/jobs,Rippling,erepublic,https://ats.rippling.com/erepublic/jobs,US,Public sector media,https://ats.rippling.com/erepublic/jobs,Rippling ATS board exposes job-specific detail and apply pages
Face Reality Skincare,facerealityskincare.com,https://ats.rippling.com/facereality/jobs,Rippling,facereality,https://ats.rippling.com/facereality/jobs,US,Skincare consumer goods,https://ats.rippling.com/facereality/jobs,Rippling ATS board exposes job-specific detail and apply pages
Franki,franki.ai,https://ats.rippling.com/franki/jobs,Rippling,franki,https://ats.rippling.com/franki/jobs,US,Local marketing technology,https://ats.rippling.com/franki/jobs,Rippling ATS board exposes job-specific detail and apply pages
Jetson,jetsonhome.com,https://ats.rippling.com/jetson/jobs,Rippling,jetson,https://ats.rippling.com/jetson/jobs,Canada,Home energy technology,https://ats.rippling.com/jetson/jobs/74228459-e305-4c07-8354-161f26f203a6,Rippling ATS board exposes job-specific detail and apply pages
Niron Magnetics,nironmagnetics.com,https://ats.rippling.com/niron/jobs,Rippling,niron,https://ats.rippling.com/niron/jobs,US,Advanced materials manufacturing,https://ats.rippling.com/niron/jobs,Rippling ATS board exposes job-specific detail and apply pages
PatientFi,patientfi.com,https://ats.rippling.com/patientfi/jobs,Rippling,patientfi,https://ats.rippling.com/patientfi/jobs,US,Healthcare finance technology,https://ats.rippling.com/patientfi/jobs,Rippling ATS board exposes job-specific detail and apply pages
PureFacts,purefacts.com,https://ats.rippling.com/purefacts_jobs/jobs,Rippling,purefacts_jobs,https://ats.rippling.com/purefacts_jobs/jobs,Canada,Wealth management software,https://ats.rippling.com/purefacts_jobs/jobs,Rippling ATS board exposes job-specific detail and apply pages
Reserv,reserv.com,https://ats.rippling.com/reserv/jobs,Rippling,reserv,https://ats.rippling.com/reserv/jobs,US,Insurance technology,https://ats.rippling.com/reserv/jobs,Rippling ATS board exposes job-specific detail and apply pages
Smarty,smarty.com,https://ats.rippling.com/smarty/jobs,Rippling,smarty,https://ats.rippling.com/smarty/jobs,US,Location data software,https://ats.rippling.com/smarty/jobs,Rippling ATS board exposes job-specific detail and apply pages
StockTwits,stocktwits.com,https://ats.rippling.com/stocktwits/jobs,Rippling,stocktwits,https://ats.rippling.com/stocktwits/jobs,US,Financial media technology,https://ats.rippling.com/stocktwits/jobs,Rippling ATS board exposes job-specific detail and apply pages
StructureCraft,structurecraft.com,https://ats.rippling.com/structurecraft/jobs,Rippling,structurecraft,https://ats.rippling.com/structurecraft/jobs,Canada/US,Timber engineering and construction,https://ats.rippling.com/structurecraft/jobs/af4a94b6-11a9-4b9d-939a-74d9efe7e085,Rippling ATS board exposes job-specific detail and apply pages
Terray Therapeutics,terraytx.com,https://ats.rippling.com/terraytx/jobs,Rippling,terraytx,https://ats.rippling.com/terraytx/jobs,US,Biotechnology,https://ats.rippling.com/terraytx/jobs,Rippling ATS board exposes job-specific detail and apply pages
Verndale,verndale.com,https://ats.rippling.com/verndale-llc/jobs,Rippling,verndale-llc,https://ats.rippling.com/verndale-llc/jobs,US/Canada,Digital experience agency,https://ats.rippling.com/verndale-llc/jobs,Rippling ATS board exposes job-specific detail and apply pages
Wander,wander.com,https://ats.rippling.com/wander/jobs,Rippling,wander,https://ats.rippling.com/wander/jobs,US,Travel and hospitality technology,https://ats.rippling.com/wander/jobs,Rippling ATS board exposes job-specific detail and apply pages
Web Hosting Canada,whc.ca,https://ats.rippling.com/whc/jobs,Rippling,whc,https://ats.rippling.com/whc/jobs,Canada,Web hosting,https://ats.rippling.com/whc/jobs,Rippling ATS board exposes job-specific detail and apply pages
8Flamez,8flamez.co,https://8flamez.teamtailor.com/jobs,Teamtailor,8flamez,https://8flamez.teamtailor.com/jobs,Middle East,Creator media,https://8flamez.teamtailor.com/jobs,Teamtailor board exposes active listings with stable job detail and application pages
AAF/Dinair,aafintl.com,https://aafdinair.teamtailor.com/jobs,Teamtailor,aafdinair,https://aafdinair.teamtailor.com/jobs,Europe,Air filtration manufacturing,https://aafdinair.teamtailor.com/jobs,Teamtailor board lists active openings and exposes job-specific apply/detail links
Activate Games Scandinavia,playactivate.com,https://playactivate.teamtailor.com/jobs,Teamtailor,playactivate,https://playactivate.teamtailor.com/jobs,Nordics,Location-based entertainment,https://playactivate.teamtailor.com/jobs,Teamtailor board lists active openings and exposes job-specific apply/detail links
Advisense Denmark,advisense.com,https://advisensedenmark.teamtailor.com/jobs,Teamtailor,advisensedenmark,https://advisensedenmark.teamtailor.com/jobs,Denmark,Risk and compliance consulting,https://advisensedenmark.teamtailor.com/jobs,Teamtailor board lists active openings and exposes job-specific apply/detail links
AniCura Group,anicuragroup.com,https://anicuraglobal.teamtailor.com/jobs,Teamtailor,anicuraglobal,https://anicuraglobal.teamtailor.com/jobs,Europe,Veterinary care,https://anicuraglobal.teamtailor.com/jobs,Teamtailor board lists active openings and exposes job-specific apply/detail links
Anthony Nolan,anthonynolan.org,https://anthonynolan.teamtailor.com/jobs,Teamtailor,anthonynolan,https://anthonynolan.teamtailor.com/jobs,UK,Healthcare nonprofit,https://anthonynolan.teamtailor.com/jobs,Teamtailor board exposes listings and job-specific application pages
Aritma,aritma.com,https://aritmaas.teamtailor.com/jobs,Teamtailor,aritmaas,https://aritmaas.teamtailor.com/jobs,Europe,Finance automation software,https://aritmaas.teamtailor.com/jobs/5888050-open-application,Teamtailor board lists active openings and exposes job-specific detail/application pages
Askable,askable.com,https://askable.teamtailor.com/jobs,Teamtailor,askable,https://askable.teamtailor.com/jobs,Australia/UK/US,User research platform,https://askable.teamtailor.com/jobs,Teamtailor board exposes active listings with stable job detail and application pages
Astrid & Miyu,astridandmiyu.com,https://astridmiyu.teamtailor.com/jobs,Teamtailor,astridmiyu,https://astridmiyu.teamtailor.com/jobs,UK/Europe/US,Jewelry retail,https://astridmiyu.teamtailor.com/jobs,Teamtailor board lists active openings and exposes job-specific apply/detail links
Axmed,axmed.com,https://axmed.teamtailor.com/jobs,Teamtailor,axmed,https://axmed.teamtailor.com/jobs,Global/Europe,Health technology,https://axmed.teamtailor.com/jobs,Teamtailor board lists active openings and exposes job-specific apply/detail links
Bihr,bihr.eu,https://bihr.teamtailor.com/jobs,Teamtailor,bihr,https://bihr.teamtailor.com/jobs,Europe,Powersports distribution,https://bihr.teamtailor.com/jobs,Teamtailor board lists active openings and exposes job-specific apply/detail links
Bobobox,bobobox.com,https://bobobox.teamtailor.com/jobs,Teamtailor,bobobox,https://bobobox.teamtailor.com/jobs,Indonesia/APAC,Hospitality technology,https://bobobox.teamtailor.com/jobs,Teamtailor board lists active openings and exposes job-specific detail/application pages
Bruce Studios,brucestudios.com,https://bruce.teamtailor.com/jobs,Teamtailor,bruce,https://bruce.teamtailor.com/jobs,Sweden,Fitness and wellness studios,https://bruce.teamtailor.com/jobs,Teamtailor board lists active openings and exposes job-specific apply/detail links
BRYTER,bryter.com,https://bryter.teamtailor.com/jobs,Teamtailor,bryter,https://bryter.teamtailor.com/jobs,Europe/Global,Legal technology,https://bryter.teamtailor.com/jobs,Teamtailor board lists active openings and exposes job-specific apply/detail links
Cainiao,cainiao.com,https://cainiao.teamtailor.com/jobs,Teamtailor,cainiao,https://cainiao.teamtailor.com/jobs,Global/APAC/Europe,Logistics technology,https://cainiao.teamtailor.com/jobs,Teamtailor board lists active openings and exposes job-specific apply/detail links
Codestone,codestone.com,https://codestone.teamtailor.com/jobs,Teamtailor,codestone,https://codestone.teamtailor.com/jobs,UK,IT consulting,https://codestone.teamtailor.com/jobs/7242460-emerging-talent-graduates,Teamtailor board exposes active listings with stable job detail and application URLs
Corporater,corporater.com,https://corporater.teamtailor.com/jobs,Teamtailor,corporater,https://corporater.teamtailor.com/jobs,Global/Europe,Enterprise GRC software,https://corporater.teamtailor.com/jobs,Teamtailor board lists active openings and exposes job-specific detail/application pages
CurifyLabs,curifylabs.com,https://curifylabs.teamtailor.com/jobs,Teamtailor,curifylabs,https://curifylabs.teamtailor.com/jobs,Europe/US,Pharmacy technology,https://curifylabs.teamtailor.com/jobs/7767745-customer-success-compounding-pharmacist-pharmacy-technician,Teamtailor board exposes listings and job-specific application pages
Dema,dema.ai,https://dema.teamtailor.com/jobs,Teamtailor,dema,https://dema.teamtailor.com/jobs,Europe,Retail analytics software,https://dema.teamtailor.com/jobs,Teamtailor board exposes active listings with stable job detail and application pages
DFDS France,dfds.com,https://dfdsfrance.teamtailor.com/jobs,Teamtailor,dfdsfrance,https://dfdsfrance.teamtailor.com/jobs,France/Europe,Transport and logistics,https://dfdsfrance.teamtailor.com/jobs,Teamtailor board lists active openings and exposes job-specific apply/detail links
Dixstone,dixstone.com,https://dixstone.teamtailor.com/jobs,Teamtailor,dixstone,https://dixstone.teamtailor.com/jobs,Europe/Africa/Middle East,Industrial and energy services,https://dixstone.teamtailor.com/jobs,Teamtailor board lists active openings and exposes job-specific apply/detail links
EIT RawMaterials,eitrawmaterials.eu,https://eitrawmaterialsgmbh.teamtailor.com/jobs,Teamtailor,eitrawmaterialsgmbh,https://eitrawmaterialsgmbh.teamtailor.com/jobs,Europe,Materials innovation and education,https://eitrawmaterialsgmbh.teamtailor.com/jobs,Teamtailor board lists active openings and exposes job-specific apply/detail links
Eltorque,eltorque.com,https://eltorqueas.teamtailor.com/jobs,Teamtailor,eltorqueas,https://eltorqueas.teamtailor.com/jobs,Norway/Global,Maritime automation hardware,https://eltorqueas.teamtailor.com/jobs,Teamtailor board lists active openings and exposes job-specific apply/detail links
Exceed Medical,exceedmedical.com,https://exceedmedical.na.teamtailor.com/jobs,Teamtailor,exceedmedical,https://exceedmedical.na.teamtailor.com/jobs,US,Healthcare,https://exceedmedical.na.teamtailor.com/jobs/604728-neurohospitalists,Teamtailor board exposes listings and job-specific application pages
FCG Fonder,fcgfonder.se,https://fcgfonder.teamtailor.com/jobs,Teamtailor,fcgfonder,https://fcgfonder.teamtailor.com/jobs,Sweden,Investment management,https://fcgfonder.teamtailor.com/jobs,Teamtailor board lists active openings and exposes job-specific apply/detail links
Flowcase,flowcase.com,https://flowcase.teamtailor.com/jobs,Teamtailor,flowcase,https://flowcase.teamtailor.com/jobs,Europe/Canada,Proposal management software,https://flowcase.teamtailor.com/jobs,Teamtailor board lists active openings and exposes job-specific apply/detail links
GGA Solutions,ggasolutions.com,https://ggasolutions.teamtailor.com/jobs,Teamtailor,ggasolutions,https://ggasolutions.teamtailor.com/jobs,LATAM/US,Customer experience outsourcing,https://ggasolutions.teamtailor.com/jobs,Teamtailor board exposes active listings with stable job detail and application pages
Gi Group Holding,gigroupholding.com,https://gigroupholding.teamtailor.com/jobs,Teamtailor,gigroupholding,https://gigroupholding.teamtailor.com/jobs,Europe/Global,Workforce services,https://gigroupholding.teamtailor.com/jobs,Teamtailor board exposes active listings with stable job detail and application pages
Gravitee,gravitee.io,https://graviteetopcoltd.teamtailor.com/jobs,Teamtailor,graviteetopcoltd,https://graviteetopcoltd.teamtailor.com/jobs,Global,API management software,https://graviteetopcoltd.teamtailor.com/jobs,Teamtailor board lists active openings and exposes job-specific apply/detail links
GreenCircle Certified,greencirclecertified.com,https://sustainablesolutionscorporation.na.teamtailor.com/jobs,Teamtailor,sustainablesolutionscorporation.na,https://sustainablesolutionscorporation.na.teamtailor.com/jobs,US,Sustainability certification,https://sustainablesolutionscorporation.na.teamtailor.com/jobs,Teamtailor board exposes active listings with stable job detail and application pages
Highsoft,highsoft.com,https://highsoft.teamtailor.com/jobs,Teamtailor,highsoft,https://highsoft.teamtailor.com/jobs,Norway/Global,Data visualization software,https://highsoft.teamtailor.com/jobs,Teamtailor board lists active openings and exposes job-specific apply/detail links
Horse Powertrain,horse.cars,https://horse.teamtailor.com/jobs,Teamtailor,horse,https://horse.teamtailor.com/jobs,Global,Automotive powertrain manufacturing,https://horse.teamtailor.com/jobs,Teamtailor board lists active openings and exposes job-specific apply/detail links
ICT Nordics,ict-nordics.eu,https://ictnordics.teamtailor.com/jobs,Teamtailor,ictnordics,https://ictnordics.teamtailor.com/jobs,Nordics,Engineering and IT services,https://ictnordics.teamtailor.com/jobs,Teamtailor board lists active openings and exposes job-specific apply/detail links
IMSM,imsm.co.uk,https://imsm.teamtailor.com/jobs,Teamtailor,imsm,https://imsm.teamtailor.com/jobs,Global,Governance and compliance consulting,https://imsm.teamtailor.com/jobs,Teamtailor board exposes active listings with stable job detail and application pages
Infront,infront.sport,https://infrontsportsmediaag.teamtailor.com/jobs,Teamtailor,infrontsportsmediaag,https://infrontsportsmediaag.teamtailor.com/jobs,Global/Europe,Sports media and events,https://infrontsportsmediaag.teamtailor.com/jobs,Teamtailor board lists active openings and exposes job-specific apply/detail links
